year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2020, 3, 8, 17.1, 7.4, -1.1, 73.6, 1.2, 10.6, 0.0, 0.0, 0.5
2020, 3, 9, 16.6, 9.5, 1.2, 72.4, 1.2, 5.0, 0.2, 0.0, 7.8
2020, 3, 10, 8.9, 6.6, 3.9, 92.1, 2.9, 0.0, 7.3, 0.0, 7.5
2020, 3, 11, 7.3, 3.5, 0.4, 67.5, 3.1, 11.3, 0.0, 0.0, 0.0
2020, 3, 12, 14.1, 6.5, -1.0, 68.6, 2.2, 10.8, 0.0, 0.0, 1.5
2020, 3, 13, 9.7, 5.4, 0.3, 61.6, 3.2, 7.9, 0.1, 0.0, 5.1
2020, 3, 14, 8.9, 3.9, -2.9, 73.0, 3.0, 11.0, 0.0, 0.0, 1.5
2020, 3, 15, 9.4, 4.5, 1.0, 68.3, 4.1, 8.8, 0.0, 0.0, 3.4
2020, 3, 16, 9.5, 3.3, -2.4, 69.6, 2.1, 11.4, 0.0, 0.0, 0.6
2020, 3, 17, 12.8, 5.9, 1.5, 83.9, 2.1, 4.7, 0.0, 0.0, 4.8
2020, 3, 18, 17.8, 9.4, -0.9, 63.5, 1.5, 11.1, 0.0, 0.0, 0.0
2020, 3, 19, 13.5, 8.7, 6.6, 71.5, 5.7, 8.2, 0.0, 0.0, 1.9
2020, 3, 20, 14.7, 8.7, 2.6, 60.6, 2.9, 11.0, 0.0, 0.0, 0.1
2020, 3, 21, 20.4, 11.8, 4.4, 75.5, 1.8, 5.7, 0.0, 0.0, 6.0
2020, 3, 22, 17.2, 10.9, 5.1, 61.9, 2.8, 11.6, 0.0, 0.0, 0.9
2020, 3, 23, 16.7, 9.3, 3.2, 68.6, 2.1, 11.4, 0.0, 0.0, 0.0
2020, 3, 24, 17.6, 9.6, 2.2, 67.8, 1.5, 11.3, 0.0, 0.0, 0.4
2020, 3, 25, 19.9, 11.8, 2.6, 64.0, 1.5, 9.5, 0.0, 0.0, 3.5
2020, 3, 26, 20.9, 14.1, 6.3, 79.9, 1.6, 1.8, 4.1, 0.0, 8.3
2020, 3, 27, 13.9, 11.1, 6.8, 77.5, 3.4, 5.9, 7.6, 0.0, 5.5
2020, 3, 28, 12.8, 7.5, 4.4, 40.0, 3.2, 8.4, 0.0, 0.0, 5.9
2020, 3, 29, 15.8, 7.4, -1.0, 62.6, 1.6, 11.0, 0.0, 0.0, 2.9
2020, 3, 30, 15.8, 8.3, 1.5, 68.8, 1.5, 11.8, 0.0, 0.0, 1.1
2020, 3, 31, 18.0, 9.8, 1.0, 69.0, 1.5, 9.8, 0.0, 0.0, 4.9
2020, 4, 1, 17.6, 11.1, 6.6, 58.4, 3.0, 8.4, 0.0, 0.0, 3.6
2020, 4, 2, 15.4, 8.7, 1.9, 68.8, 2.0, 10.2, 0.0, 0.0, 2.9
2020, 4, 3, 15.6, 9.1, 3.8, 74.4, 2.1, 10.3, 0.0, 0.0, 1.8
2020, 4, 4, 13.7, 8.9, 4.6, 54.9, 3.5, 10.7, 0.0, 0.0, 0.4
2020, 4, 5, 11.8, 6.7, 2.0, 52.0, 2.6, 12.1, 0.0, 0.0, 0.0
2020, 4, 6, 15.7, 8.2, 1.1, 71.4, 2.2, 11.2, 0.0, 0.0, 3.9
2020, 4, 7, 17.4, 9.6, 3.8, 78.4, 2.1, 10.1, 0.0, 0.0, 1.9
2020, 4, 8, 13.9, 8.8, 3.7, 54.9, 3.3, 12.2, 0.0, 0.0, 0.0
2020, 4, 9, 14.0, 8.2, 2.0, 67.8, 2.3, 11.7, 0.0, 0.0, 2.8
2020, 4, 10, 16.0, 9.3, 2.9, 75.0, 2.0, 10.2, 0.0, 0.0, 4.3
2020, 4, 11, 14.8, 8.4, 4.1, 81.9, 1.6, 10.4, 0.0, 0.0, 4.4
2020, 4, 12, 15.5, 9.6, 2.4, 70.1, 2.3, 10.2, 0.0, 0.0, 2.5
2020, 4, 13, 19.5, 10.7, 5.1, 59.1, 2.5, 11.5, 0.0, 0.0, 2.0
2020, 4, 14, 18.8, 11.3, 4.9, 61.5, 2.1, 12.1, 0.0, 0.0, 1.1
2020, 4, 15, 19.6, 11.5, 3.3, 61.0, 1.7, 10.6, 0.0, 0.0, 4.9
2020, 4, 16, 23.5, 14.3, 5.1, 63.5, 1.9, 10.9, 0.0, 0.0, 3.0
2020, 4, 17, 17.0, 12.4, 9.8, 90.8, 3.0, 1.5, 4.1, 0.0, 8.3
2020, 4, 18, 18.1, 12.8, 9.1, 82.6, 2.5, 12.1, 0.0, 0.0, 2.3
2020, 4, 19, 15.5, 11.8, 8.6, 90.1, 2.0, 0.7, 11.5, 0.0, 9.6
2020, 4, 20, 14.6, 10.3, 7.1, 89.0, 3.0, 2.9, 0.2, 0.0, 7.4
2020, 4, 21, 10.6, 7.5, 5.0, 63.6, 4.5, 11.4, 0.0, 0.0, 3.3
2020, 4, 22, 9.1, 6.7, 5.0, 59.1, 5.1, 8.5, 0.0, 0.0, 4.3
2020, 4, 23, 12.8, 8.0, 3.1, 64.3, 4.0, 11.9, 0.0, 0.0, 1.1
2020, 4, 24, 15.4, 9.9, 2.7, 68.9, 3.8, 12.1, 0.0, 0.0, 0.1
2020, 4, 25, 18.4, 13.1, 8.7, 70.4, 3.9, 11.0, 0.0, 0.0, 3.0
2020, 4, 26, 18.4, 11.8, 5.2, 66.0, 2.5, 12.4, 0.0, 0.0, 0.0
2020, 4, 27, 18.1, 12.0, 6.7, 69.9, 2.3, 12.0, 0.0, 0.0, 1.3
2020, 4, 28, 21.0, 13.6, 6.0, 68.9, 2.5, 12.4, 0.0, 0.0, 0.0
2020, 4, 29, 21.8, 14.4, 8.8, 65.0, 2.0, 12.3, 0.0, 0.0, 0.0
2020, 4, 30, 23.8, 16.3, 6.6, 78.3, 2.0, 11.5, 0.0, 0.0, 3.1
2020, 5, 1, 27.0, 20.4, 15.9, 88.3, 2.2, 8.0, 0.0, 0.0, 6.1
2020, 5, 2, 25.3, 20.8, 18.3, 91.1, 2.0, 2.3, 0.1, 0.0, 9.3
2020, 5, 3, 26.0, 21.1, 16.2, 85.8, 1.9, 7.1, 0.6, 0.0, 6.5
2020, 5, 4, 23.7, 18.3, 12.1, 81.5, 2.3, 11.0, 0.0, 0.0, 3.5
2020, 5, 5, 20.3, 14.2, 11.0, 90.5, 1.2, 2.2, 2.5, 0.0, 6.0
2020, 5, 6, 26.8, 17.8, 8.8, 69.8, 1.6, 12.6, 0.0, 0.0, 0.6
2020, 5, 7, 25.9, 20.6, 14.0, 41.8, 2.5, 9.8, 0.0, 0.0, 7.3
2020, 5, 8, 25.0, 18.9, 14.3, 47.4, 2.0, 8.4, 3.1, 0.0, 6.9
2020, 5, 9, 17.3, 14.7, 12.9, 99.9, 3.2, 0.0, 23.2, 0.0, 10.0
2020, 5, 10, 17.1, 14.2, 12.8, 97.9, 2.0, 0.7, 0.5, 0.0, 9.4
2020, 5, 11, 22.4, 16.4, 12.1, 76.5, 2.1, 7.4, 1.2, 0.0, 6.8
2020, 5, 12, 18.7, 14.1, 9.5, 84.1, 2.8, 9.6, 1.0, 0.0, 2.4
2020, 5, 13, 22.0, 15.8, 8.6, 59.8, 2.6, 12.8, 0.0, 0.0, 0.5
2020, 5, 14, 26.3, 20.0, 11.7, 45.8, 1.2, 8.0, 0.0, 0.0, 8.6
2020, 5, 15, 21.3, 16.2, 14.5, 92.8, 2.6, 0.0, 12.6, 0.0, 10.0
2020, 5, 16, 19.1, 16.5, 14.9, 96.9, 1.2, 0.0, 1.2, 0.0, 9.0
2020, 5, 17, 25.7, 19.1, 14.3, 87.9, 1.4, 5.6, 0.1, 0.0, 6.5
2020, 5, 18, 27.7, 19.2, 12.9, 89.0, 2.5, 5.4, 36.7, 0.0, 8.8
2020, 5, 19, 18.3, 13.5, 10.9, 82.9, 2.4, 3.4, 3.9, 0.0, 7.6
2020, 5, 20, 19.9, 14.1, 9.7, 72.3, 1.1, 5.5, 0.0, 0.0, 5.1
2020, 5, 21, 22.1, 17.1, 10.3, 67.4, 1.2, 8.5, 0.0, 0.0, 5.5
2020, 5, 22, 23.0, 18.2, 13.1, 81.6, 1.5, 2.2, 0.0, 0.0, 8.9
2020, 5, 23, 25.4, 19.9, 15.8, 77.5, 1.6, 10.5, 0.0, 0.0, 6.9
2020, 5, 24, 19.6, 16.8, 13.5, 93.1, 2.6, 4.9, 9.9, 0.0, 8.8
2020, 5, 25, 20.0, 15.5, 12.6, 92.8, 1.5, 1.8, 0.0, 0.0, 8.9
2020, 5, 26, 23.6, 16.1, 12.6, 85.1, 1.7, 5.4, 0.1, 0.0, 7.4
2020, 5, 27, 24.1, 17.1, 12.0, 77.0, 2.3, 13.1, 0.0, 0.0, 3.4
2020, 5, 28, 23.8, 18.0, 12.5, 73.9, 1.7, 10.6, 0.0, 0.0, 3.0
2020, 5, 29, 27.4, 19.4, 13.1, 74.1, 1.6, 11.6, 0.0, 0.0, 2.9
2020, 5, 30, 29.7, 21.6, 15.1, 64.8, 1.6, 13.0, 0.0, 0.0, 1.6
2020, 5, 31, 27.6, 20.4, 15.8, 71.8, 2.0, 7.0, 1.2, 0.0, 6.8
2020, 6, 1, 24.0, 18.9, 14.0, 74.3, 3.3, 11.8, 0.2, 0.0, 4.5
2020, 6, 2, 23.3, 18.3, 13.0, 76.0, 1.9, 1.5, 1.1, 0.0, 9.4
2020, 6, 3, 28.0, 21.9, 18.0, 82.1, 1.8, 8.4, 0.1, 0.0, 6.5
2020, 6, 4, 27.4, 22.3, 19.0, 86.5, 2.2, 5.6, 0.4, 0.0, 7.5
2020, 6, 5, 27.9, 21.5, 18.3, 82.1, 1.7, 7.5, 0.0, 0.0, 6.4
2020, 6, 6, 30.7, 23.3, 16.7, 72.0, 1.7, 9.7, 0.0, 0.0, 3.5
2020, 6, 7, 28.4, 21.6, 17.7, 81.6, 1.7, 8.2, 0.0, 0.0, 3.9
2020, 6, 8, 31.5, 24.1, 17.9, 71.3, 1.7, 11.3, 0.0, 0.0, 2.5
2020, 6, 9, 32.7, 25.7, 18.0, 59.0, 1.8, 12.8, 0.0, 0.0, 2.1
2020, 6, 10, 32.5, 25.4, 19.6, 69.1, 1.6, 8.7, 10.8, 0.0, 8.0
2020, 6, 11, 31.0, 25.4, 21.6, 78.3, 2.1, 11.6, 0.0, 0.0, 6.0
2020, 6, 12, 27.6, 23.4, 19.5, 83.0, 1.3, 0.5, 0.0, 0.0, 9.5
2020, 6, 13, 32.4, 25.7, 20.3, 74.0, 1.6, 10.7, 0.1, 0.0, 5.9
2020, 6, 14, 28.0, 22.9, 18.7, 80.5, 2.5, 7.7, 1.1, 0.0, 4.6
2020, 6, 15, 27.9, 22.3, 17.2, 69.5, 2.2, 11.1, 0.0, 0.0, 6.6
2020, 6, 16, 29.5, 23.4, 19.6, 70.6, 1.9, 8.8, 0.0, 0.0, 7.3
2020, 6, 17, 29.1, 22.9, 18.0, 74.0, 1.8, 7.7, 0.0, 0.0, 8.0
2020, 6, 18, 26.3, 22.7, 19.4, 75.9, 1.1, 0.9, 0.0, 0.0, 9.5
2020, 6, 19, 29.1, 23.8, 19.9, 72.3, 1.7, 7.0, 0.4, 0.0, 5.5
2020, 6, 20, 29.3, 23.6, 18.7, 75.5, 1.9, 12.8, 0.0, 0.0, 1.0
2020, 6, 21, 31.9, 24.2, 18.5, 73.8, 1.7, 12.7, 0.0, 0.0, 0.1
2020, 6, 22, 34.0, 26.5, 19.2, 66.0, 1.5, 12.6, 0.0, 0.0, 1.8
2020, 6, 23, 30.2, 25.5, 20.8, 65.0, 1.4, 5.2, 0.0, 0.0, 7.9
2020, 6, 24, 26.4, 22.5, 20.4, 85.1, 2.8, 0.0, 14.1, 0.0, 9.9
2020, 6, 25, 23.6, 21.6, 19.8, 94.3, 2.2, 0.0, 4.4, 0.0, 10.0
2020, 6, 26, 25.8, 21.8, 18.7, 85.8, 2.8, 7.5, 2.1, 0.0, 8.1
2020, 6, 27, 29.3, 23.7, 20.0, 77.3, 1.5, 7.9, 0.0, 0.0, 5.4
2020, 6, 28, 28.7, 23.5, 20.0, 82.0, 2.1, 11.4, 0.0, 0.0, 3.6
2020, 6, 29, 26.8, 22.7, 17.3, 84.3, 2.6, 2.2, 29.5, 0.0, 8.6
2020, 6, 30, 23.0, 20.2, 17.9, 89.1, 2.7, 0.0, 26.8, 0.0, 10.0
2020, 7, 1, 24.6, 20.8, 17.5, 86.6, 1.3, 0.5, 0.5, 0.0, 8.5
2020, 7, 2, 29.5, 23.8, 19.0, 80.0, 1.6, 7.7, 0.6, 0.0, 7.1
2020, 7, 3, 29.0, 23.8, 19.6, 73.5, 2.4, 8.3, 0.5, 0.0, 7.6
2020, 7, 4, 28.2, 22.5, 18.5, 79.3, 1.5, 8.8, 1.0, 0.0, 7.5
2020, 7, 5, 28.1, 22.6, 18.1, 78.9, 1.4, 9.0, 0.0, 0.0, 6.3
2020, 7, 6, 30.5, 24.6, 20.1, 76.5, 1.6, 7.5, 0.0, 0.0, 7.4
2020, 7, 7, 27.9, 23.3, 20.7, 83.4, 2.0, 4.4, 0.0, 0.0, 5.6
2020, 7, 8, 29.6, 23.6, 19.9, 84.9, 1.8, 9.3, 0.0, 0.0, 4.3
2020, 7, 9, 33.0, 27.0, 20.0, 71.0, 1.5, 10.1, 0.0, 0.0, 6.6
2020, 7, 10, 29.1, 25.8, 23.1, 73.4, 2.3, 6.0, 0.8, 0.0, 7.3
2020, 7, 11, 30.6, 26.0, 21.0, 67.1, 1.9, 7.1, 0.0, 0.0, 5.8
2020, 7, 12, 25.6, 23.2, 20.8, 79.9, 2.9, 0.0, 4.8, 0.0, 9.0
2020, 7, 13, 20.8, 19.0, 18.3, 96.6, 3.8, 0.0, 47.2, 0.0, 10.0
2020, 7, 14, 23.9, 20.8, 17.6, 80.5, 2.0, 0.0, 16.2, 0.0, 10.0
2020, 7, 15, 27.9, 22.3, 18.7, 76.0, 1.4, 9.8, 0.2, 0.0, 5.1
2020, 7, 16, 29.0, 23.3, 18.0, 78.6, 1.6, 11.8, 0.0, 0.0, 1.4
2020, 7, 17, 29.8, 24.4, 20.4, 83.8, 1.7, 9.4, 0.0, 0.0, 4.6
2020, 7, 18, 30.0, 25.2, 20.5, 78.0, 1.4, 8.1, 0.0, 0.0, 5.4
2020, 7, 19, 28.1, 25.1, 20.5, 83.3, 3.1, 0.1, 35.6, 0.0, 9.8
2020, 7, 20, 27.8, 24.0, 22.5, 90.8, 3.1, 0.0, 1.8, 0.0, 9.6
2020, 7, 21, 29.9, 24.7, 21.5, 82.0, 1.4, 7.7, 0.0, 0.0, 7.1
2020, 7, 22, 23.7, 22.6, 21.7, 96.5, 0.9, 0.0, 92.9, 0.0, 9.8
2020, 7, 23, 23.1, 21.6, 19.7, 96.9, 3.2, 0.0, 90.1, 0.0, 9.9
2020, 7, 24, 27.2, 23.3, 20.3, 74.0, 3.1, 0.9, 1.4, 0.0, 9.5
2020, 7, 25, 29.4, 25.2, 22.4, 70.1, 2.0, 4.7, 0.0, 0.0, 7.8
2020, 7, 26, 29.2, 25.0, 22.5, 77.8, 1.5, 4.8, 0.0, 0.0, 8.3
2020, 7, 27, 27.1, 24.6, 22.6, 91.0, 1.1, 0.3, 1.9, 0.0, 9.9
2020, 7, 28, 25.7, 24.2, 22.8, 91.3, 1.4, 0.3, 1.9, 0.0, 9.5
2020, 7, 29, 27.8, 24.7, 23.2, 97.9, 0.0, 0.2, 87.0, 0.0, 9.8
2020, 7, 30, 28.3, 24.8, 22.6, 94.0, 1.5, 2.9, 0.2, 0.0, 8.3
2020, 7, 31, 30.0, 25.9, 22.5, 92.3, 1.3, 2.6, 0.1, 0.0, 8.8
2020, 8, 1, 29.2, 26.2, 24.0, 91.4, 2.0, 0.3, 28.7, 0.0, 9.4
2020, 8, 2, 28.1, 25.2, 23.3, 97.6, 2.0, 0.0, 86.7, 0.0, 10.0
2020, 8, 3, 26.8, 25.0, 23.0, 97.0, 2.5, 0.0, 96.9, 0.0, 10.0
2020, 8, 4, 30.4, 27.4, 23.8, 89.8, 2.0, 0.5, 0.2, 0.0, 9.6
2020, 8, 5, 29.1, 27.0, 25.2, 92.6, 2.3, 0.7, 20.5, 0.0, 8.8
2020, 8, 6, 26.2, 24.3, 22.8, 95.5, 3.6, 1.7, 131.5, 0.0, 9.0
2020, 8, 7, 25.9, 24.2, 22.4, 90.8, 1.5, 0.0, 0.2, 0.0, 9.4
2020, 8, 8, 25.0, 24.0, 22.7, 96.0, 2.1, 0.0, 12.3, 0.0, 9.3
2020, 8, 9, 27.7, 25.3, 24.1, 96.0, 2.7, 0.0, 134.2, 0.0, 9.3
2020, 8, 10, 30.5, 26.6, 24.9, 93.0, 1.9, 2.0, 22.3, 0.0, 9.5
2020, 8, 11, 28.3, 25.4, 23.5, 95.0, 1.9, 0.6, 16.2, 0.0, 8.4
2020, 8, 12, 30.9, 27.2, 23.4, 91.1, 0.9, 1.0, 0.0, 0.0, 9.4
2020, 8, 13, 32.1, 28.2, 25.9, 87.1, 2.2, 1.6, 0.0, 0.0, 8.5
2020, 8, 14, 29.9, 27.7, 26.3, 88.9, 3.0, 1.3, 0.0, 0.0, 9.8
2020, 8, 15, 29.3, 26.7, 25.1, 95.6, 1.6, 1.2, 46.6, 0.0, 8.6
2020, 8, 16, 31.6, 27.5, 24.7, 86.6, 2.2, 5.8, 0.0, 0.0, 6.8
2020, 8, 17, 32.8, 28.1, 25.1, 83.4, 1.5, 8.4, 0.0, 0.0, 4.3
2020, 8, 18, 32.2, 26.9, 23.1, 84.4, 1.2, 8.4, 0.0, 0.0, 3.3
2020, 8, 19, 32.1, 26.7, 22.8, 84.6, 1.7, 10.7, 0.0, 0.0, 1.5
2020, 8, 20, 33.0, 27.4, 23.3, 81.5, 1.4, 9.8, 0.0, 0.0, 3.6
2020, 8, 21, 31.4, 27.6, 23.8, 83.8, 1.5, 6.6, 0.0, 0.0, 6.5
2020, 8, 22, 29.4, 25.0, 22.0, 91.6, 1.6, 0.8, 30.2, 0.0, 9.1
2020, 8, 23, 30.4, 25.7, 21.7, 83.1, 1.3, 9.1, 0.0, 0.0, 4.3
2020, 8, 24, 32.0, 27.7, 22.5, 78.3, 1.6, 11.5, 0.0, 0.0, 4.6
2020, 8, 25, 34.9, 29.7, 24.6, 75.1, 1.7, 10.5, 0.0, 0.0, 3.6
2020, 8, 26, 34.2, 30.3, 26.8, 70.6, 4.1, 7.9, 1.0, 0.0, 6.9
2020, 8, 27, 30.0, 27.9, 25.9, 84.3, 4.3, 1.4, 10.9, 0.0, 9.5
2020, 8, 28, 30.9, 27.7, 25.5, 90.9, 1.7, 4.3, 2.3, 0.0, 8.9
2020, 8, 29, 28.9, 26.4, 24.9, 95.9, 1.2, 2.5, 18.3, 0.0, 8.1
2020, 8, 30, 30.9, 26.8, 24.8, 91.4, 1.3, 4.7, 0.1, 0.0, 8.0
2020, 8, 31, 30.8, 27.4, 24.5, 77.6, 2.6, 2.9, 0.2, 0.0, 7.6
2020, 9, 1, 29.7, 26.1, 23.5, 79.1, 1.8, 1.2, 0.4, 0.0, 8.3
2020, 9, 2, 26.0, 24.3, 22.8, 96.9, 1.7, 0.0, 17.9, 0.0, 10.0
2020, 9, 3, 26.3, 22.7, 19.7, 84.6, 5.1, 6.2, 31.5, 0.0, 6.5
2020, 9, 4, 27.4, 23.1, 19.1, 75.0, 1.9, 11.9, 0.0, 0.0, 1.1
2020, 9, 5, 27.5, 23.3, 19.3, 72.3, 1.5, 3.7, 0.0, 0.0, 8.5
2020, 9, 6, 25.0, 21.4, 18.9, 82.9, 1.5, 0.0, 9.4, 0.0, 9.5
2020, 9, 7, 22.4, 19.5, 16.7, 95.4, 4.4, 0.0, 59.9, 0.0, 10.0
2020, 9, 8, 26.9, 23.3, 21.0, 78.1, 3.4, 10.1, 0.0, 0.0, 3.6
2020, 9, 9, 25.3, 20.5, 17.6, 92.3, 1.6, 2.0, 10.8, 0.0, 8.4
2020, 9, 10, 27.6, 22.3, 18.1, 86.1, 1.2, 6.8, 0.0, 0.0, 6.3
2020, 9, 11, 26.3, 22.2, 18.5, 81.4, 1.8, 3.7, 6.3, 0.0, 7.9
2020, 9, 12, 22.1, 20.0, 17.8, 90.1, 1.2, 0.0, 8.3, 0.0, 9.5
2020, 9, 13, 26.6, 21.3, 16.8, 74.4, 1.5, 10.5, 0.0, 0.0, 1.9
2020, 9, 14, 26.0, 21.0, 16.1, 86.5, 1.4, 10.3, 0.0, 0.0, 3.5
2020, 9, 15, 27.4, 22.6, 18.7, 83.5, 1.2, 7.2, 0.0, 0.0, 6.9
2020, 9, 16, 25.4, 21.8, 19.7, 89.9, 1.8, 1.0, 0.0, 0.0, 8.4
2020, 9, 17, 24.0, 20.8, 18.8, 82.0, 1.3, 0.4, 0.0, 0.0, 8.9
2020, 9, 18, 26.0, 21.2, 17.7, 75.4, 2.2, 10.9, 0.0, 0.0, 2.4
2020, 9, 19, 26.3, 19.8, 15.7, 75.8, 1.9, 8.4, 10.2, 0.0, 3.4
2020, 9, 20, 24.9, 18.6, 13.5, 71.9, 1.4, 11.7, 0.0, 0.0, 0.0
2020, 9, 21, 24.6, 18.3, 12.6, 74.0, 0.9, 10.2, 0.0, 0.0, 5.4
2020, 9, 22, 25.1, 19.9, 15.0, 63.0, 2.0, 9.5, 0.0, 0.0, 4.4
2020, 9, 23, 23.5, 19.4, 15.7, 62.9, 2.2, 6.0, 0.0, 0.0, 8.0
2020, 9, 24, 25.7, 21.1, 17.6, 61.4, 2.5, 8.7, 0.0, 0.0, 6.0
2020, 9, 25, 25.5, 20.6, 14.9, 66.4, 1.8, 7.8, 0.0, 0.0, 3.5
2020, 9, 26, 24.9, 20.0, 15.7, 63.1, 2.1, 9.8, 0.0, 0.0, 2.8
2020, 9, 27, 26.0, 20.0, 15.4, 70.0, 1.3, 10.8, 0.0, 0.0, 0.5
2020, 9, 28, 26.0, 19.6, 14.1, 76.5, 1.1, 11.2, 0.0, 0.0, 0.8
2020, 9, 29, 24.4, 18.9, 13.9, 76.5, 1.2, 6.8, 0.0, 0.0, 6.0
2020, 9, 30, 24.9, 18.8, 14.6, 87.8, 0.8, 5.8, 8.7, 0.0, 5.6
2020, 10, 1, 24.3, 18.7, 15.1, 82.1, 1.6, 5.7, 0.0, 0.0, 6.4
2020, 10, 2, 23.8, 19.2, 14.5, 84.3, 1.8, 5.7, 0.0, 0.0, 6.9
2020, 10, 3, 23.8, 19.6, 16.9, 81.0, 0.9, 3.4, 21.9, 0.0, 8.5
2020, 10, 4, 22.0, 17.1, 11.5, 71.0, 2.6, 4.9, 0.0, 0.0, 7.3
2020, 10, 5, 18.3, 13.6, 7.4, 61.3, 2.1, 9.4, 0.0, 0.0, 2.3
2020, 10, 6, 19.8, 13.7, 7.5, 65.6, 1.5, 10.6, 0.0, 0.0, 2.5
2020, 10, 7, 21.7, 15.4, 8.6, 60.8, 1.2, 8.2, 0.0, 0.0, 4.8
2020, 10, 8, 23.4, 17.3, 10.8, 57.6, 2.3, 10.8, 0.0, 0.0, 0.8
2020, 10, 9, 23.5, 17.3, 10.2, 58.9, 2.3, 10.5, 0.0, 0.0, 2.4
2020, 10, 10, 21.5, 16.6, 10.3, 66.9, 1.3, 8.2, 0.0, 0.0, 4.5
2020, 10, 11, 20.6, 16.2, 12.9, 77.5, 1.3, 4.7, 0.0, 0.0, 6.3
2020, 10, 12, 21.2, 15.4, 11.5, 80.3, 1.6, 8.2, 0.0, 0.0, 3.3
2020, 10, 13, 18.2, 12.4, 6.0, 64.5, 1.4, 7.8, 0.0, 0.0, 4.8
2020, 10, 14, 19.5, 12.9, 8.2, 56.1, 1.7, 6.9, 0.0, 0.0, 6.0
2020, 10, 15, 18.4, 11.2, 6.0, 54.5, 1.1, 6.9, 0.0, 0.0, 6.5
2020, 10, 16, 16.1, 11.6, 6.5, 73.1, 0.8, 0.0, 0.0, 0.0, 8.0
2020, 10, 17, 18.6, 12.5, 7.9, 75.0, 1.2, 10.3, 0.3, 0.0, 1.3
2020, 10, 18, 19.5, 12.6, 5.7, 78.9, 1.2, 9.9, 0.0, 0.0, 0.5
2020, 10, 19, 21.0, 14.0, 7.1, 82.6, 1.1, 9.5, 0.0, 0.0, 0.3
2020, 10, 20, 21.6, 13.8, 7.3, 77.6, 0.9, 9.7, 0.0, 0.0, 2.1
2020, 10, 21, 17.3, 14.0, 9.9, 78.8, 1.1, 0.0, 0.0, 0.0, 8.0
2020, 10, 22, 18.8, 13.2, 8.1, 71.0, 2.4, 6.2, 0.0, 0.0, 4.0
2020, 10, 23, 12.9, 8.7, 5.1, 55.6, 2.9, 10.3, 0.0, 0.0, 0.0
2020, 10, 24, 14.1, 8.5, 3.1, 55.9, 2.1, 10.3, 0.0, 0.0, 0.0
2020, 10, 25, 18.0, 10.8, 3.7, 73.8, 1.3, 9.0, 0.0, 0.0, 2.9
2020, 10, 26, 18.9, 11.4, 5.0, 79.6, 1.1, 9.0, 0.0, 0.0, 1.5
2020, 10, 27, 19.5, 12.6, 6.6, 83.0, 1.0, 8.5, 0.0, 0.0, 1.3
2020, 10, 28, 19.0, 13.6, 9.3, 61.1, 1.9, 9.5, 0.0, 0.0, 3.8
2020, 10, 29, 16.4, 9.5, 2.2, 56.9, 1.2, 9.3, 0.0, 0.0, 3.6
2020, 10, 30, 19.0, 10.4, 3.1, 60.4, 0.9, 9.8, 0.0, 0.0, 0.3
2020, 10, 31, 18.6, 12.9, 5.7, 66.9, 1.6, 7.8, 0.0, 0.0, 4.5
2020, 11, 1, 13.8, 12.9, 11.7, 91.5, 1.5, 0.0, 3.4, 0.0, 9.8
2020, 11, 2, 16.2, 10.7, 5.8, 69.4, 1.7, 9.6, 0.3, 0.0, 3.4
2020, 11, 3, 9.0, 5.4, 2.5, 52.1, 3.6, 9.8, 1.4, 0.0, 1.8
2020, 11, 4, 10.7, 4.9, -0.4, 48.9, 1.9, 10.0, 0.0, 0.0, 0.0
2020, 11, 5, 15.5, 8.6, 0.7, 69.0, 0.9, 7.6, 0.0, 0.0, 3.8
2020, 11, 6, 16.8, 12.9, 8.6, 62.5, 1.0, 0.3, 0.0, 0.0, 7.3
2020, 11, 7, 17.5, 13.3, 9.0, 74.6, 2.2, 7.0, 0.0, 0.0, 2.6
2020, 11, 8, 12.4, 8.3, 3.7, 50.0, 2.9, 9.7, 0.0, 0.0, 0.0
2020, 11, 9, 9.8, 5.9, 0.9, 44.6, 1.4, 6.8, 0.0, 0.0, 3.6
2020, 11, 10, 13.3, 6.7, -0.1, 66.5, 1.7, 9.8, 0.0, 0.0, 0.0
2020, 11, 11, 16.4, 7.9, 0.8, 73.4, 0.8, 9.5, 0.0, 0.0, 0.0
2020, 11, 12, 17.8, 9.0, 1.8, 68.9, 0.9, 9.5, 0.0, 0.0, 1.4
2020, 11, 13, 17.0, 10.2, 4.8, 80.1, 0.8, 5.2, 0.0, 0.0, 2.1
2020, 11, 14, 18.8, 10.6, 3.6, 77.8, 1.0, 7.7, 0.0, 0.0, 3.6
2020, 11, 15, 16.7, 9.9, 4.5, 85.8, 1.0, 8.8, 0.0, 0.0, 1.4
2020, 11, 16, 17.9, 11.5, 5.4, 77.9, 0.9, 7.8, 0.0, 0.0, 2.3
2020, 11, 17, 19.9, 16.0, 10.5, 70.0, 2.0, 2.3, 0.4, 0.0, 7.8
2020, 11, 18, 19.7, 17.3, 14.5, 91.3, 1.7, 0.0, 5.1, 0.0, 9.1
2020, 11, 19, 20.7, 14.2, 7.8, 90.4, 4.5, 0.0, 43.3, 0.0, 9.6
2020, 11, 20, 7.8, 3.5, -0.5, 79.1, 3.2, 0.0, 0.0, 0.0, 7.6
